Campaign,Labels,Campaign Daily Budget,Networks,Languages,Bid Strategy Type,Bid Strategy Name,Enhanced CPC,Viewable CPM,Bid Modifier,Start Date,End Date,Ad Schedule,Campaign Type,DSA Website,DSA Language,Tracking template,Custom parameters,Ad Group,Max CPC,Display Network Max CPC,Max CPM,CPA Bid,Max CPC Multiplier,Display Network Max CPC Multiplier,Max CPM Multiplier,Display Network Custom Bid Type,Ad Group Type,Flexible Reach,Headline,Description Line 1,Description Line 2,Display URL,Destination URL,Final URL,Final mobile URL,Device Preference,ID,Location,Keyword,Criterion Type,First page bid,Top of page bid,Quality score,Campaign Status,Ad Group Status,Status,Approval Status,Comment
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers comp insurance coverage,Phrase,3.82,9.61,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers compensation insurance agencies,Phrase,4.24,8.35,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,worker's compensation insurance quote,Phrase,1.25,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers comp insurance cost,Phrase,3.53,8.78,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' compensation insurance,Phrase,7.05,12.12,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers comp insurance,Phrase,7.91,16.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers comp insurance quotes,Phrase,5.17,11.75,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' comp insurance quotes,Phrase,7.84,17.45,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,worker's compensation insurance,Phrase,8.66,17.78,4,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers compensation policies,Phrase,6.96,13.42,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers compensation insurance agency,Phrase,4.91,9.99,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers comp insurance agency,Phrase,7.79,12.85,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' compensation insurance policy,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' compensation insurance broker,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' comp insurance brokers,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers compensation policy cost,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' comp coverage cost,Phrase,1.5,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' comp insurance agencies,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' comp policy cost,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers compensation policy,Phrase,4.08,22.2,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' comp insurance,Phrase,6.92,10.4,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' compensation insurance agency,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' comp insurance agency,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' comp insurance broker,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers compensation insurance cost,Phrase,5.5,11.3,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,worker's compensation insurance quotes,Phrase,1.25,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers compensation coverage cost,Phrase,2.75,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' compensation coverage cost,Phrase,2.75,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' compensation insurance agencies,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' compensation insurance coverage,Phrase,5.78,8.65,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' comp insurance coverage,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' compensation coverage,Phrase,7.65,24.2,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,worker's compensation insurance coverage,Phrase,2.75,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' comp policies,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers compensation coverage,Phrase,5.14,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers compensation insurance quote,Phrase,6.24,13.04,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' compensation insurance cost,Phrase,7.19,22.9,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers compensation insurance broker,Phrase,4.75,10.11,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' compensation insurance brokers,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' comp insurance policy,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Workers' Comp,12,,,,,,,,,,,,,,,,,,,,workers' compensation policy cost,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Commercial Umbrella,3,0,0.01,0.01,,,,None,Default,Interests and remarketing,,,,,,,,,,,,,,,,Active,Active,,,
Misc Coverage,,,,,,,,,,,,,,,,,,Commercial Umbrella,,,,,,,,,,,Lighthouse Insurance,Commercial Umbrella Insurance Rates,Lighthouse Insurance Agency.,lighthouseins.net/umbrella,,http://info.lighthouseins.net/commercial-umbrella/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Commercial Umbrella,,,,,,,,,,,Lighthouse Insurance,Commercial Umbrella Insurance Rates,Call Today to get a Quote!,lighthouseins.net/umbrella,,http://info.lighthouseins.net/commercial-umbrella/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Commercial Umbrella,,,,,,,,,,,Lighthouse Insurance,Commercial Umbrella Insurance.,Call Today to Speak with an Agent!,lighthouseins.net/umbrella,,http://info.lighthouseins.net/commercial-umbrella/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Commercial Umbrella,,,,,,,,,,,{KeyWord:Lighthouse Insurance},Commercial Umbrella Insurance.,Lighthouse Insurance Agency.,lighthouseins.net/umbrella,,http://info.lighthouseins.net/commercial-umbrella/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Commercial Umbrella,,,,,,,,,,,Lighthouse Insurance,Commercial Umbrella Insurance.,Save Money with Competitive Rates.,lighthouseins.net/umbrella,,http://info.lighthouseins.net/commercial-umbrella/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Commercial Umbrella,12,,,,,,,,,,,,,,,,,,,,commercial umbrella insurance agencies,Phrase,1.75,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Commercial Umbrella,12,,,,,,,,,,,,,,,,,,,,commercial umbrella insurance policies,Phrase,1.04,2.64,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Commercial Umbrella,12,,,,,,,,,,,,,,,,,,,,commercial umbrella insurance agency,Phrase,2.25,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Commercial Umbrella,12,,,,,,,,,,,,,,,,,,,,commercial umbrella insurance coverage,Phrase,3.81,9.39,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Commercial Umbrella,12,,,,,,,,,,,,,,,,,,,,commercial umbrella insurance cost,Phrase,2.61,7.5,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Commercial Umbrella,12,,,,,,,,,,,,,,,,,,,,commercial umbrella coverage cost,Phrase,2.5,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Commercial Umbrella,12,,,,,,,,,,,,,,,,,,,,commercial umbrella insurance,Phrase,6.94,12.16,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Commercial Umbrella,12,,,,,,,,,,,,,,,,,,,,commercial umbrella policies,Phrase,0.61,1.6,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Commercial Umbrella,12,,,,,,,,,,,,,,,,,,,,commercial umbrella insurance quotes,Phrase,1.25,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Commercial Umbrella,12,,,,,,,,,,,,,,,,,,,,commercial umbrella policy cost,Phrase,1.75,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Commercial Umbrella,12,,,,,,,,,,,,,,,,,,,,commercial umbrella insurance brokers,Phrase,1.5,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Commercial Umbrella,12,,,,,,,,,,,,,,,,,,,,commercial umbrella coverage,Phrase,2.32,4.48,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Commercial Umbrella,12,,,,,,,,,,,,,,,,,,,,commercial umbrella policy,Phrase,1.37,3.28,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Commercial Umbrella,12,,,,,,,,,,,,,,,,,,,,commercial umbrella insurance policy,Phrase,3.03,6.42,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Commercial Umbrella,12,,,,,,,,,,,,,,,,,,,,commercial umbrella insurance quote,Phrase,4.98,7.31,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Commercial Umbrella,12,,,,,,,,,,,,,,,,,,,,commercial umbrella insurance broker,Phrase,1.75,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,3,0,0.01,0.01,,,,None,Default,Interests and remarketing,,,,,,,,,,,,,,,,Active,Active,,,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,,,,,,,,,,,Insuring Tools,Commercial Insurance Specialists,Offering Coverage for Tools.,lighthouseins.net/tools,,http://info.lighthouseins.net/tools/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,,,,,,,,,,,Lighthouse Insurance,Tool Insurance for Contractors.,Call Today for Competitive Rates!,lighthouseins.net/tools,,http://info.lighthouseins.net/tools/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,,,,,,,,,,,Insurance for Tools,Tool Insurance for Businesses.,Call Today to Speak with an Agent!,lighthouseins.net/tools,,http://info.lighthouseins.net/tools/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,,,,,,,,,,,{KeyWord:Lighthouse Insurance},Insurance Coverage for Tools.,Lighthouse Insurance Agency.,lighthouseins.net/tools,,http://info.lighthouseins.net/tools/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,,,,,,,,,,,Tool Insurance Coverage,Commercial Tool Insurance Coverage.,Call Today for a Policy Review!,lighthouseins.net/tools,,http://info.lighthouseins.net/tools/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tool insurance quote,Phrase,0.65,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tool insurance agency,Phrase,1.25,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tool insurance cost,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tools policy cost,Phrase,1.5,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tool coverage,Phrase,0.52,1.98,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tools insurance quote,Phrase,0.68,2.53,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tools insurance agencies,Phrase,0.9,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tools insurance agency,Phrase,1,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tools policies,Phrase,1.25,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tools insurance,Phrase,1.69,4.44,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tools insurance brokers,Phrase,0.95,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tools insurance broker,Phrase,0.9,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tools insurance policy,Phrase,0.75,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tool policies,Phrase,1.25,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tools insurance cost,Phrase,1.25,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tool insurance agencies,Phrase,0.9,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tool insurance broker,Phrase,0.9,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tool insurance,Phrase,1.17,3.8,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tool policy,Phrase,0.28,1.5,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tool insurance brokers,Phrase,0.9,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tool insurance policy,Phrase,1.16,3.17,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tool insurance coverage,Phrase,0.85,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tools insurance coverage,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tools policy,Phrase,0.43,2.73,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tool insurance policies,Phrase,0.45,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tool insurance quotes,Phrase,0.65,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tools coverage,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tools insurance policies,Phrase,0.5,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tools insurance quotes,Phrase,0.7,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tool coverage cost,Phrase,1.75,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tool policy cost,Phrase,0.95,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Tools,12,,,,,,,,,,,,,,,,,,,,tools coverage cost,Phrase,1.25,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Professional Liability,3,0,0.01,0.01,,,,None,Default,Interests and remarketing,,,,,,,,,,,,,,,,Active,Active,,,
Misc Coverage,,,,,,,,,,,,,,,,,,Professional Liability,,,,,,,,,,,Lighthouse Insurance,Professional Liability Insurance.,Save Money with Competitive Rates.,lighthouseins.net/liability,,http://info.lighthouseins.net/professional-liability/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Professional Liability,,,,,,,,,,,{KeyWord:Lighthouse Insurance},Professional Liability Policies.,Lighthouse Insurance Agency.,lighthouseins.net/liability,,http://info.lighthouseins.net/professional-liability/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Professional Liability,,,,,,,,,,,Lighthouse Insurance,Professional Liability Coverage.,Call Today to Speak with an Agent!,lighthouseins.net/liability,,http://info.lighthouseins.net/professional-liability/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Professional Liability,,,,,,,,,,,Lighthouse Insurance,Professional Liability Brokers.,Lighthouse Insurance Agency.,lighthouseins.net/liability,,http://info.lighthouseins.net/professional-liability/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Professional Liability,,,,,,,,,,,Lighthouse Insurance,Professional Liability Coverage.,Call Today for a Policy Review!,lighthouseins.net/liability,,http://info.lighthouseins.net/professional-liability/,,All,,,,,,,,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Professional Liability,12,,,,,,,,,,,,,,,,,,,,professional liability insurance quotes,Phrase,6.26,16.2,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Professional Liability,12,,,,,,,,,,,,,,,,,,,,professional liability insurance policy,Phrase,4.97,11.5,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Professional Liability,12,,,,,,,,,,,,,,,,,,,,professional liability insurance agency,Phrase,11.21,16.64,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Professional Liability,12,,,,,,,,,,,,,,,,,,,,professional liability coverage cost,Phrase,2.17,3.7,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Professional Liability,12,,,,,,,,,,,,,,,,,,,,professional liability insurance cost,Phrase,5.14,11.5,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Professional Liability,12,,,,,,,,,,,,,,,,,,,,professional liability insurance quote,Phrase,6.51,14.09,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Professional Liability,12,,,,,,,,,,,,,,,,,,,,professional liability coverage,Phrase,6.29,12.04,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Professional Liability,12,,,,,,,,,,,,,,,,,,,,professional liability policy,Phrase,3.47,7.74,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Professional Liability,12,,,,,,,,,,,,,,,,,,,,professional liability insurance policies,Phrase,8.24,15.53,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Professional Liability,12,,,,,,,,,,,,,,,,,,,,professional liability insurance coverage,Phrase,6.07,12.31,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Professional Liability,12,,,,,,,,,,,,,,,,,,,,professional liability policy cost,Phrase,2.75,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Professional Liability,12,,,,,,,,,,,,,,,,,,,,professional liability insurance,Phrase,2.91,16.9,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Professional Liability,12,,,,,,,,,,,,,,,,,,,,professional liability insurance broker,Phrase,5.77,12.41,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Professional Liability,12,,,,,,,,,,,,,,,,,,,,professional liability insurance brokers,Phrase,4.91,10.39,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Professional Liability,12,,,,,,,,,,,,,,,,,,,,professional liability insurance agencies,Phrase,2,0,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,Professional Liability,12,,,,,,,,,,,,,,,,,,,,professional liability policies,Phrase,4.01,13.47,6,Active,Active,Active,Approved,
Misc Coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(10mi:42.336014:-71.045934),,,,,,Active,,Active,,
Misc Coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sale,Campaign Negative Broad,,,,Active,,Active,,
Misc Coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,for sale,Campaign Negative Broad,,,,Active,,Active,,
Misc Coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geico,Campaign Negative Broad,,,,Active,,Active,,
Misc Coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metlife,Campaign Negative Broad,,,,Active,,Active,,
Misc Coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer service,Campaign Negative Broad,,,,Active,,Active,,
Misc Coverage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,phone number,Campaign Negative Broad,,,,Active,,Active,,
Small Business,,16,Search Partners,en,Manual Cpc,,Enabled,Disabled,,8/27/15,[],[],Search Network only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,,,,
Small Business,,,,,,,,,,,,,,,,,,Small Business,3,0,0.01,0.01,,,,None,Default,Interests and remarketing,,,,,,,,,,,,,,,,Active,Active,,,
Small Business,,,,,,,,,,,,,,,,,,Small Business,,,,,,,,,,,Insuring Small Businesses,Small Business Insurance Policies.,Call Today to Speak with an Agent!,lighthouseins.net/smallbusiness,,http://info.lighthouseins.net/small-business/,,All,,,,,,,,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Small Business,,,,,,,,,,,Small Business Coverage,Low Premiums for Small Businesses.,Call Today for Competitive Rates!,lighthouseins.net/smallbusiness,,http://info.lighthouseins.net/small-business/,,All,,,,,,,,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Small Business,,,,,,,,,,,Lighthouse Insurance,Small Business Insurance Coverage.,Lighthouse Insurance Agency.,lighthouseins.net/smallbusiness,,http://info.lighthouseins.net/small-business/,,All,,,,,,,,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Small Business,,,,,,,,,,,Small Business Insurance,Small Business Insurance Quotes.,Save Money with Competitive Rates.,lighthouseins.net/smallbusiness,,http://info.lighthouseins.net/small-business/,,All,,,,,,,,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Small Business,,,,,,,,,,,{KeyWord:Lighthouse Insurance},Small Business Insurance Policies.,Lighthouse Insurance Agency.,lighthouseins.net/smallbusiness,,http://info.lighthouseins.net/small-business/,,All,,,,,,,,Active,Active,Active,Approved,
Small Business,,,,,,,,,,,,,,,,,,Small Business,,,,,,,,,,,,,,,,,,,,,health insurance for business owners,Negative Exact,,,,Active,Active,Active,,
Small Business,,,,,,,,,,,,,,,,,,Small Business,,,,,,,,,,,,,,,,,,,,,the hartford business insurance,Negative Exact,,,,Active,Active,Active,,
Small Business,,,,,,,,,,,,,,,,,,Small Business,,,,,,,,,,,,,,,,,,,,,business insurance companies in ct,Negative Exact,,,,Active,Active,Active,,
Small Business,,,,,,,,,,,,,,,,,,Small Business,,,,,,,,,,,,,,,,,,,,,liberty mutual commercial insurance customer service works com,Negative Exact,,,,Active,Active,Active,,
